Time(s),Kn,Chamber Pressure(Pa),Thrust(N),Propellant Mass(G1;kg),Propellant Mass(G2;kg),Volume Loading(%),Mass Flow(G1;kg/s),Mass Flow(G2;kg/s),Mass Flux(G1;kg/(m^2*s)),Mass Flux(G2;kg/(m^2*s)),Regression Depth(G1;m),Regression Depth(G2;m),Web(G1;m),Web(G2;m),Nozzle Exit Pressure(Pa),Change in Throat Diameter(m)
0.0097,218.26404,41892151.93249,21994.80609,2.53887,1.52712,78.59334,8.02767,12.52702,1467.27367,10268.93701,0.00093,0.00093,0.03818,0.03218,2531080.85518,0.0
0.0098,218.2715,41894533.30957,21996.0564,2.53806,1.52667,78.56911,8.02769,12.52773,1466.57012,10259.26909,0.00094,0.00094,0.03817,0.03217,2531224.73554,0.0
0.0099,218.27894,41896909.22025,21997.30383,2.53726,1.52622,78.54489,8.02771,12.52845,1465.86692,10249.61395,0.00095,0.00095,0.03816,0.03216,2531368.28563,0.0
0.01,218.28637,41899279.66364,21998.54839,2.53646,1.52577,78.52066,8.02773,12.52916,1465.16406,10239.97156,0.00096,0.00096,0.03816,0.03215,2531511.50539,0.0
0.0101,218.29378,41901644.63888,21999.79009,2.53566,1.52532,78.49643,8.02775,12.52987,1464.46155,10230.3419,0.00097,0.00097,0.03815,0.03214,2531654.39477,0.0
0.0102,218.30118,41904004.14508,22001.02891,2.53485,1.52487,78.4722,8.02776,12.53058,1463.75938,10220.72495,0.00098,0.00098,0.03814,0.03213,2531796.95371,0.0
0.0103,218.30856,41906358.18137,22002.26486,2.53405,1.52442,78.44797,8.02778,12.53128,1463.05756,10211.12068,0.00099,0.00099,0.03813,0.03212,2531939.18217,0.0
0.0104,218.31591,41908706.74689,22003.49793,2.53325,1.52397,78.42374,8.02779,12.53199,1462.35608,10201.52908,0.001,0.001,0.03812,0.03211,2532081.08009,0.0
0.0105,218.32326,41911049.84076,22004.72814,2.53244,1.52352,78.39951,8.02781,12.53269,1461.65494,10191.95011,0.00101,0.00101,0.03811,0.0321,2532222.64742,0.0
0.0106,218.33058,41913387.46212,22005.95547,2.53164,1.52307,78.37527,8.02782,12.53339,1460.95415,10182.38375,0.00102,0.00102,0.0381,0.03209,2532363.8841,0.0
0.0107,218.33789,41915719.61011,22007.17993,2.53084,1.52262,78.35103,8.02783,12.53409,1460.2537,10172.82998,0.00103,0.00103,0.03809,0.03208,2532504.79009,0.0
0.0108,218.34518,41918046.28385,22008.40151,2.53004,1.52217,78.3268,8.02784,12.53479,1459.55359,10163.28879,0.00104,0.00104,0.03808,0.03207,2532645.36533,0.0
0.0109,218.35245,41920367.4825,22009.62022,2.52923,1.52172,78.30256,8.02785,12.53549,1458.85383,10153.76013,0.00105,0.00105,0.03807,0.03206,2532785.60978,0.0
0.011,218.35971,41922683.20518,22010.83605,2.52843,1.52127,78.27832,8.02786,12.53618,1458.15441,10144.244,0.00105,0.00105,0.03806,0.03205,2532925.52337,0.0
0.0111,218.36695,41924993.45105,22012.04901,2.52763,1.52081,78.25407,8.02787,12.53688,1457.45533,10134.74037,0.00106,0.00106,0.03805,0.03204,2533065.10605,0.0
0.0112,218.37417,41927298.21925,22013.25909,2.52683,1.52036,78.22983,8.02787,12.53757,1456.7566,10125.24922,0.00107,0.00107,0.03804,0.03203,2533204.35778,0.0
0.0113,218.38137,41929597.50893,22014.4663,2.52602,1.51991,78.20559,8.02788,12.53826,1456.0582,10115.77052,0.00108,0.00108,0.03803,0.03202,2533343.27851,0.0
0.0114,218.38856,41931891.31924,22015.67062,2.52522,1.51946,78.18134,8.02788,12.53895,1455.36015,10106.30426,0.00109,0.00109,0.03802,0.03201,2533481.86817,0.0
0.0115,218.39573,41934179.64932,22016.87208,2.52442,1.51901,78.15709,8.02789,12.53964,1454.66244,10096.8504,0.0011,0.0011,0.03801,0.032,2533620.12673,0.0
0.0116,218.40288,41936462.49833,22018.07065,2.52361,1.51856,78.13284,8.02789,12.54032,1453.96507,10087.40893,0.00111,0.00111,0.038,0.03199,2533758.05413,0.0
0.0117,218.41001,41938739.86544,22019.26634,2.52281,1.51811,78.10859,8.02789,12.54101,1453.26804,10077.97982,0.00112,0.00112,0.03799,0.03198,2533895.65031,0.0
0.0118,218.41713,41941011.74978,22020.45916,2.52201,1.51766,78.08434,8.02789,12.54169,1452.57136,10068.56305,0.00113,0.00113,0.03798,0.03197,2534032.91523,0.0
0.0119,218.42423,41943278.15053,22021.6491,2.52121,1.51721,78.06009,8.02789,12.54237,1451.87501,10059.15861,0.00114,0.00114,0.03797,0.03197,2534169.84884,0.0
0.012,218.43131,41945539.06685,22022.83616,2.5204,1.51675,78.03584,8.02789,12.54305,1451.179,10049.76646,0.00115,0.00115,0.03796,0.03196,2534306.45109,0.0
0.0121,218.43838,41947794.49789,22024.02033,2.5196,1.5163,78.01158,8.02789,12.54372,1450.48334,10040.38659,0.00116,0.00116,0.03795,0.03195,2534442.72192,0.0
0.0122,218.44542,41950044.44283,22025.20163,2.5188,1.51585,77.98733,8.02789,12.5444,1449.78801,10031.01897,0.00117,0.00117,0.03794,0.03194,2534578.66128,0.0
0.0123,218.45245,41952288.90083,22026.38005,2.51799,1.5154,77.96307,8.02788,12.54507,1449.09303,10021.66358,0.00118,0.00118,0.03793,0.03193,2534714.26913,0.0
0.0124,218.45947,41954527.87106,22027.55558,2.51719,1.51495,77.93881,8.02788,12.54575,1448.39838,10012.3204,0.00119,0.00119,0.03792,0.03192,2534849.54542,0.0
0.0125,218.46646,41956761.3527,22028.72824,2.51639,1.5145,77.91455,8.02787,12.54642,1447.70408,10002.9894,0.0012,0.0012,0.03792,0.03191,2534984.49009,0.0
0.0126,218.47344,41958989.34491,22029.89801,2.51559,1.51404,77.89029,8.02787,12.54709,1447.01011,9993.67057,0.00121,0.00121,0.03791,0.0319,2535119.10309,0.0
0.0127,218.4804,41961211.84687,22031.0649,2.51478,1.51359,77.86602,8.02786,12.54775,1446.31648,9984.36388,0.00122,0.00122,0.0379,0.03189,2535253.38438,0.0
0.0128,218.48734,41963428.85776,22032.22891,2.51398,1.51314,77.84176,8.02785,12.54842,1445.62319,9975.06932,0.00123,0.00123,0.03789,0.03188,2535387.3339,0.0
0.0129,218.49427,41965640.37675,22033.39003,2.51318,1.51269,77.81749,8.02784,12.54908,1444.93024,9965.78685,0.00124,0.00124,0.03788,0.03187,2535520.95161,0.0
0.013,218.50118,41967846.40304,22034.54827,2.51237,1.51223,77.79323,8.02783,12.54975,1444.23763,9956.51646,0.00125,0.00125,0.03787,0.03186,2535654.23746,0.0
0.0131,218.50807,41970046.9358,22035.70362,2.51157,1.51178,77.76896,8.02782,12.55041,1443.54535,9947.25812,0.00126,0.00126,0.03786,0.03185,2535787.19139,0.0
0.0132,218.51495,41972241.97422,22036.85609,2.51077,1.51133,77.74469,8.02781,12.55107,1442.85342,9938.01182,0.00127,0.00127,0.03785,0.03184,2535919.81336,0.0
0.0133,218.5218,41974431.51748,22038.00568,2.50997,1.51088,77.72042,8.02779,12.55172,1442.16182,9928.77753,0.00128,0.00128,0.03784,0.03183,2536052.10332,0.0
0.0134,218.52864,41976615.56478,22039.15238,2.50916,1.51043,77.69615,8.02778,12.55238,1441.47055,9919.55523,0.00129,0.00129,0.03783,0.03182,2536184.06122,0.0
0.0135,218.53546,41978794.11531,22040.29619,2.50836,1.50997,77.67187,8.02776,12.55303,1440.77963,9910.3449,0.00129,0.00129,0.03782,0.03181,2536315.68701,0.0
0.0136,218.54227,41980967.16826,22041.43712,2.50756,1.50952,77.6476,8.02775,12.55369,1440.08904,9901.14652,0.0013,0.0013,0.03781,0.0318,2536446.98064,0.0
0.0137,218.54906,41983134.72282,22042.57516,2.50676,1.50907,77.62332,8.02773,12.55434,1439.39879,9891.96006,0.00131,0.00131,0.0378,0.03179,2536577.94206,0.0
0.0138,218.55583,41985296.7782,22043.71031,2.50595,1.50861,77.59905,8.02771,12.55499,1438.70888,9882.78551,0.00132,0.00132,0.03779,0.03178,2536708.57123,0.0
0.0139,218.56258,41987453.33359,22044.84257,2.50515,1.50816,77.57477,8.0277,12.55563,1438.0193,9873.62284,0.00133,0.00133,0.03778,0.03177,2536838.8681,0.0
0.014,218.56931,41989604.3882,22045.97195,2.50435,1.50771,77.55049,8.02768,12.55628,1437.33006,9864.47204,0.00134,0.00134,0.03777,0.03176,2536968.83261,0.0
0.0141,218.57603,41991749.94122,22047.09844,2.50354,1.50726,77.52621,8.02765,12.55693,1436.64115,9855.33307,0.00135,0.00135,0.03776,0.03175,2537098.46472,0.0
0.0142,218.58273,41993889.99187,22048.22204,2.50274,1.5068,77.50193,8.02763,12.55757,1435.95258,9846.20592,0.00136,0.00136,0.03775,0.03174,2537227.76439,0.0
0.0143,218.58942,41996024.53935,22049.34275,2.50194,1.50635,77.47765,8.02761,12.55821,1435.26434,9837.09058,0.00137,0.00137,0.03774,0.03173,2537356.73156,0.0
0.0144,218.59608,41998153.58287,22050.46057,2.50114,1.5059,77.45336,8.02759,12.55885,1434.57644,9827.98701,0.00138,0.00138,0.03773,0.03173,2537485.36618,0.0
0.0145,218.60273,42000277.12164,22051.5755,2.50033,1.50544,77.42908,8.02756,12.55949,1433.88888,9818.89519,0.00139,0.00139,0.03772,0.03172,2537613.66822,0.0
0.0146,218.60936,42002395.15488,22052.68754,2.49953,1.50499,77.40479,8.02754,12.56012,1433.20165,9809.81511,0.0014,0.0014,0.03771,0.03171,2537741.63761,0.0
0.0147,218.61598,42004507.68181,22053.79669,2.49873,1.50454,77.3805,8.02751,12.56076,1432.51475,9800.74675,0.00141,0.00141,0.0377,0.0317,2537869.27432,0.0
0.0148,218.62257,42006614.70163,22054.90294,2.49793,1.50408,77.35621,8.02748,12.56139,1431.82819,9791.69008,0.00142,0.00142,0.03769,0.03169,2537996.5783,0.0
0.0149,218.62915,42008716.21357,22056.00631,2.49712,1.50363,77.33192,8.02746,12.56202,1431.14196,9782.64508,0.00143,0.00143,0.03768,0.03168,2538123.5495,0.0
